userId,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,class
Akashtv1,0,0,0,0,0,0,0,0,0,0.05,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
Jackelyn_xx,0,0,0.46,0,0.1,0,0,0.21,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.07,0.02,0,0,0,0,0,0,0,0,0,0,0,NN
itsbieberrs,0,0,0.11,0.05,0,0,0,0.57,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
roberts_jillian,0,0,0.75,0,0.02,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.06,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
1DLittleSecret,0,0,0.06,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,NN
lentoicortel,0,0,0.6,0,0.02,0,0,0.04,0,0.02,0.07,0,0,0,0,0,0,0,0.11,0.02,0,0,0,0,0.03,0.05,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
tonisheyasb,0,0,0.47,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
Smoove_Religion,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
Yesenialuvz,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
YEHI209,0,0,0.3,0,0.31,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,N
yoooitsJordan,0,0,0.01,0,0.35,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N
ItTraynor,0,0,0.45,0,0,0,0,0.42,0,0,0,0,0.09,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
Mphoputini,0,0,0.13,0,0.04,0.01,0,0.06,0,0.11,0,0,0,0,0.06,0.01,0,0.03,0,0.03,0,0,0,0,0.03,0.33,0.04,0.06,0.03,0.03,0,0,0,0,0,0,0,0,0,0,NN
rachelbleh,0,0,0.42,0.01,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,NN
lovettejam,0,0,0.01,0,0.06,0.77,0,0.01,0,0,0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
caesquivel04,0,0,0.12,0,0.22,0.01,0,0.06,0,0,0,0.02,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0.29,0.13,0,0.08,0,0,0,0,0,0,0,0,0,0,0,NN
butterflyburgos,0,0,0.58,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,NN
valeyos,0.12,0,0.31,0,0,0,0,0.1,0,0,0,0,0,0,0.12,0,0.31,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
claaassic_alex,0,0,0.17,0,0.38,0,0,0.11,0,0,0,0.04,0,0,0.01,0,0,0,0,0.05,0,0,0,0,0,0.21,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,NN
The1stREDWAL,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
Fabio_Natali,0,0,0,0,0,0,0.7,0,0,0,0,0.02,0,0,0,0,0.15,0,0,0,0,0,0,0.02,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,NN
emogrl420,0,0,0.45,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,N
yaboy_kell,0,0,0.23,0,0.04,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,N
sianroberts670,0.01,0,0.16,0,0,0,0,0.43,0.02,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0.06,0,0.21,0.04,0,0,0,0,0,0,0,0,0,0,0,NN
joverman16,0,0,0.24,0,0.51,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,NN
RosewoodBAPE,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.54,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,N
iDanColeman,0,0,0.06,0,0.04,0.48,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
pipitnyots,0,0,0,0.84,0,0,0.1,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
NickMendieta,0,0,0.1,0,0.41,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,N
Big_mag1,0.01,0,0.09,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.36,0.03,0.18,0,0,0,0,0,0,0,0,0,0,0,0,NN
KhuloodAlNaqbi1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,NN
akaasartule,0,0,0.15,0,0,0,0,0,0,0.07,0,0,0.01,0,0,0.04,0,0,0,0.07,0,0,0,0.01,0.09,0.18,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
tswiftandbands,0.01,0,0.35,0,0.05,0,0,0.1,0.06,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.2,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,NN
LOVATOPDOWN,0.01,0,0.06,0,0.03,0,0,0.33,0.03,0,0,0,0,0,0,0,0.1,0,0.01,0.03,0,0,0,0.37,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
dwellenstein,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
adila145,0,0,0.22,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
mitchmalady,0,0,0.13,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.09,0.49,0.06,0,0,0,0,0,0,0,0,0,0,0,NN
arrobalipee_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
ruthlessyesenia,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,N
FadyOnsy2,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
graceharpeer,0,0,0.8,0,0.05,0,0,0.07,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NN
elliemcwilliams,0,0,0.26,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0.04,0,0,0,0,0,0,0,0,0,0,NN
Physique_Pride,0,0,0.37,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,N
geraldin_cf,0.01,0,0.09,0,0.06,0,0,0.65,0,0,0,0,0,0,0.05,0,0.04,0.06,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,NN
itzel_mtz11,0,0,0.68,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.25,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N
BRUNOCANQUERINI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
camdollarsign,0,0,0,0,0.02,0,0,0,0,0,0.03,0,0,0,0,0,0,0.02,0,0.76,0.12,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,N
hsrryestyIes,0.04,0,0.1,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.06,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,NN
essam71312,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,NN
KJenks11,0,0,0.03,0,0.44,0,0,0.03,0,0,0.18,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,NN
aayush2101,0,0,0.28,0.03,0,0.03,0,0,0,0.17,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
Mamdouhmone,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,NN
erin_jamieson,0,0,0.82,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,NN
behro00oz,0.09,0,0,0,0.02,0.47,0,0,0,0,0.05,0.04,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0.12,0.03,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,NN
bureyy,0,0,0,0,0.39,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
brookins13,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
red_fen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.67,0.09,0.02,0,0,0,0,0,0,0,0,0,0,0,NN
xianlims,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0.92,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
emeraldsequator,0,0,0,0.65,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,NN
TheJoshlax,0,0,0.04,0,0.58,0.05,0,0.01,0,0,0.05,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.02,0.13,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,NN
extra_royalty,0,0,0.02,0,0,0.03,0,0.07,0,0.13,0.01,0,0.09,0,0.02,0,0,0,0,0.02,0,0,0,0,0.18,0.28,0.11,0,0.02,0,0,0,0,0,0,0,0,0,0,0,NN
imaROCKstar1200,0,0,0.29,0,0.3,0,0,0,0,0,0.16,0,0,0,0.02,0,0,0,0,0.04,0,0,0,0,0,0.04,0,0.11,0.02,0,0,0,0,0,0,0,0,0,0,0,NN
Fiona_Bruce,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.18,0,0.3,0.41,0,0,0,0,0,0,0,0,0,0,0,NN
ShafaNujoma,0,0,0.11,0,0.16,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.11,0.14,0.12,0.2,0.06,0,0,0,0,0,0,0,0,0,0,0,NN
FemiMykael,0,0,0.08,0,0.04,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.34,0.2,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,NN
charleybear7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0.09,0,0.75,0.1,0,0,0,0,0,0,0,0,0,0,0,NN
Str8ballNtwoOne,0,0,0.02,0.08,0.34,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.07,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,NN
BethanyRaferty,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,NN
conqasport,0,0,0,0,0,0.34,0,0.05,0,0.03,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.28,0.04,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,NN
SharanAdlem,0,0,0.02,0,0,0,0,0.29,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,NN
nmbleke,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,NN
MalindaSmink,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
NellyOranje,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.04,0,0,0,0,0.49,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
abieeamoez,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
yineiriet,0,0,0.81,0,0.02,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
Rep_World_Peace,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
aaronpc59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
kavitac18,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
xotiaa_,0,0,0.24,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,N
AustinTodd11,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
white_blondie22,0,0,0.9,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
FRANCISNDOLO3,0,0,0.04,0.02,0,0.03,0,0,0,0.14,0,0,0.02,0,0,0.03,0,0,0,0,0,0,0,0.01,0,0.11,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
keeeen91019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,NN
cdamodel,0,0,0.06,0,0.1,0,0,0.04,0,0,0.01,0.01,0,0,0.29,0.05,0,0,0,0.27,0,0,0,0,0,0.05,0,0.01,0.06,0,0,0,0,0,0,0,0,0,0,0,N
telehitamame,0.05,0,0.01,0,0,0,0,0.55,0.02,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.01,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
believier,0,0,0.19,0,0.03,0,0,0.52,0.02,0,0,0,0,0,0,0,0.12,0,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
LuthfiPut15,0,0,0,0.6,0,0.01,0,0.21,0.1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
ronypoop,0,0,0.2,0,0.16,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0.29,0.05,0,0,0,0,0,0.08,0,0.14,0.02,0,0,0,0,0,0,0,0,0,0,0,NN
ethanshumski4L,0,0,0.03,0,0.75,0,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.01,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0,NN
SalomeeHewitt,0,0,0.29,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.53,0,0.08,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,NN
FraserMair,0,0,0.13,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.04,0.52,0.1,0,0,0,0,0,0,0,0,0,0,0,NN
fatimaxox1,0.04,0,0.69,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,NN
iWonHunnit,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
cherrybombs_xo,0,0,0.17,0,0.07,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,NN
Destinyuhva,0,0,0.07,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.15,0.51,0.04,0,0,0,0,0,0,0,0,0,0,0,0,NN
ahmadniyzar_,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
MarcusLofstrom,0.02,0,0,0,0.19,0,0,0.29,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.07,0.16,0.2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,NN
spilacious001,0.05,0,0.02,0.03,0,0,0,0.16,0,0.02,0,0,0.02,0,0,0.02,0,0.05,0,0.3,0,0,0,0,0.04,0.04,0.14,0.02,0,0.08,0,0,0,0,0,0,0,0,0,0,N
damnrainydays,0.02,0,0.15,0,0.41,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,N
BuyMore_Condoms,0,0,0.14,0,0.04,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,N
bricalver,0.01,0,0.06,0,0.25,0.05,0,0.04,0,0,0.04,0,0.03,0,0.01,0,0,0,0,0.06,0,0,0,0,0.01,0.22,0.11,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0,NN
sanjayator,0,0,0,0.14,0,0,0,0,0.07,0,0.01,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
sooso61,0,0,0,0.84,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
lycaonthropes,0,0,0.31,0,0.05,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.47,0.02,0.12,0,0,0,0,0,0,0,0,0,0,0,0,NN
laatee_,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
DominickAzores1,0,0,0.11,0,0.12,0,0,0.03,0,0,0.49,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.01,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
MsKristii,0,0,0.23,0,0.04,0,0,0.01,0,0.01,0,0,0,0.01,0.03,0,0,0,0.25,0,0,0,0,0,0,0.24,0.02,0.11,0,0,0,0,0,0,0,0,0,0,0,0,NN
itsAnu_,0,0,0.7,0,0.05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
martmannion,0,0.04,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.23,0.04,0,0.22,0.33,0,0,0,0,0,0,0,0,0,0,0,NN
joedealsallday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
Silent_J_,0,0,0.01,0,0.13,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0.12,0.2,0.01,0.17,0.04,0,0,0,0,0,0,0,0,0,0,0,N
queeen_kyaannna,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
____choppa,0,0,0.05,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0.03,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,N
Pass_Da_Canobis,0,0,0.17,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,N
Peepee_2015,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N
gunyfuxenex,0,0,0.07,0,0.02,0.24,0,0,0,0.43,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
CupidStunt_,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,NN
HelgeLeduc,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
UppercutSlut,0,0,0.21,0,0.23,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.02,0.08,0.09,0.08,0,0,0,0,0,0,0,0,0,0,0,0,N
so65__,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,NN
br_britni,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
TechNewsTrend,0,0,0,0,0.03,0.25,0,0.05,0,0,0,0.05,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.04,0.51,0,0.03,0,0,0,0,0,0,0,0,0,0,0,NN
dstinodmocracia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
RoxanneShirazi,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
abulfarafisyah,0,0,0,0.8,0,0.04,0,0,0,0.02,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.06,0,0,0.02,0,0,0,0,0,0,0,0,0,0,NN
buritclosed,0,0.02,0,0.21,0,0,0,0,0.41,0.17,0,0.06,0,0,0,0,0.04,0,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
tvs7340,0.04,0,0.15,0,0,0,0,0.06,0,0,0,0.04,0.03,0,0,0,0,0.05,0,0.08,0.14,0,0,0,0,0,0,0.33,0.06,0,0,0,0,0,0,0,0,0,0,0,NN
ScienciaGeograp,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
mayraylikesmen,0,0,0,0,0.11,0,0,0,0,0,0.09,0.03,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0.07,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,NN
Sentia_UK,0,0,0,0.01,0,0.05,0.44,0.04,0,0,0,0,0.05,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0.05,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,NN
Emanwhale,0,0,0.3,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
liiisss_,0.03,0,0.33,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0.05,0,0.52,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N
siunal,0,0,0,0.14,0,0.05,0,0.03,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0.1,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
54ipfhfp,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NN
