class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
22,117,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0.01,0.04,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
26,118,0.03,0,0,0,0,0.02,0,0,0,0.02,0,0,0.05,0,0,0.09,0.01,0,0.06,0,0.1,0,0.03,0,0,0.07,0.17,0,0.15,0.02,0.01,0.04,0.03,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0.02,0,0
27,119,0,0,0,0.02,0.04,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.01,0.03,0.04,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.02,0,0,0,0
13,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,121,0,0,0,0,0.23,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.02,0.02,0.03,0,0,0,0.04,0,0.01,0,0,0,0.07,0,0.02,0,0,0,0,0,0.34,0,0,0.07,0,0,0,0,0,0
46,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
44,123,0,0,0,0.23,0.05,0,0,0,0,0,0,0,0.22,0,0.08,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.29,0,0,0,0,0
46,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
26,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.27,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,126,0,0,0,0.02,0.08,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.35,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0
21,127,0,0,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.1,0.03,0.1,0,0,0,0,0
5,128,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,129,0,0,0,0.01,0.07,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
3,130,0,0.03,0,0.47,0.25,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.05,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
3,131,0,0,0,0.45,0,0,0,0,0,0,0,0,0.1,0,0,0.09,0,0,0,0,0.02,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.13,0,0,0,0,0.07,0,0
19,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,133,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.01,0,0.07,0.67,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.01,0,0,0.06,0,0,0
3,134,0,0,0,0.41,0.35,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0
21,135,0,0,0,0.14,0.24,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0
22,136,0,0.01,0,0.02,0.06,0,0,0.01,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0.13,0.39,0,0,0.01,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.09,0.12,0,0,0.03,0,0
27,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.03,0,0,0,0
43,138,0,0,0,0,0.01,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.04,0,0.01,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.29,0.27,0,0.01,0,0,0
46,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
12,140,0,0,0,0.08,0.23,0,0,0,0.03,0,0,0,0.24,0,0,0,0,0,0,0,0,0.19,0.01,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,141,0,0,0,0,0.69,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0
3,142,0,0.14,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
4,143,0.01,0,0,0,0.4,0.01,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0.05,0,0,0,0,0,0,0,0
9,144,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.01,0,0,0,0,0,0,0.04,0.16,0,0.03,0,0,0
43,145,0,0,0,0.22,0.27,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.1,0,0,0,0,0
9,146,0,0,0,0,0.02,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,147,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0.04,0,0,0,0,0,0.49,0.01,0,0,0.04,0.13,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
46,148,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.14,0,0.19,0.08,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0.07,0,0.03,0.07,0.24,0.03,0.03,0
4,149,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0
33,150,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,151,0,0,0,0.09,0,0.02,0,0,0,0,0,0,0.03,0,0,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.5,0,0,0,0,0
22,152,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.25,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0,0,0,0,0
4,153,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,154,0,0,0,0.67,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0.03,0,0,0,0,0,0,0,0.02,0.1,0,0,0.04,0,0,0
26,155,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0.13,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.45,0.06,0.09,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.04,0,0.02,0,0
43,156,0,0,0,0.1,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.44,0.02,0,0,0.02,0,0
46,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
12,158,0,0,0.08,0.07,0.22,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.06,0.02,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0
4,159,0,0,0,0.27,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.03,0,0,0,0,0
12,160,0,0,0,0.26,0.09,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
9,161,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.09,0,0,0,0.14,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0
3,162,0,0,0,0.69,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
9,163,0,0,0,0,0.07,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,164,0,0,0,0.17,0.14,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.36,0,0,0,0,0.01,0,0,0,0,0,0,0,0.09,0,0,0,0.01,0,0,0,0,0.16,0,0,0,0,0,0
43,165,0,0,0,0.25,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0.05,0.01,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.08,0,0,0,0,0
13,166,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,167,0,0,0,0.2,0.02,0,0,0.04,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.32,0.3,0,0,0,0,0
46,168,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0
3,169,0,0.09,0,0.47,0.12,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0.01,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0,0,0,0
12,170,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0.03,0,0,0,0,0.07,0.1,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0.15,0,0,0,0
3,171,0,0.02,0,0.42,0.27,0,0,0,0,0,0,0,0.04,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0
27,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
44,173,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0.04,0.49,0,0.04,0,0,0
14,174,0,0,0,0,0,0,0,0,0,0.18,0.14,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,175,0,0.02,0,0.03,0.02,0,0,0,0,0.02,0,0,0,0,0,0.05,0,0,0,0,0,0.1,0.59,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.03,0.04,0,0.07,0.01,0,0
4,176,0,0.01,0,0.26,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.01,0,0,0,0,0
3,177,0,0,0,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0,0,0,0,0
4,178,0,0.02,0,0.28,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,179,0,0,0,0.02,0.12,0,0,0,0,0.05,0,0,0.01,0,0,0,0,0,0,0,0,0.17,0.15,0,0.09,0,0.02,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.04,0,0,0.2,0,0,0,0,0,0
46,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0
4,181,0,0,0,0.14,0.42,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.26,0,0,0
4,182,0,0,0,0.28,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0
3,183,0,0,0,0.56,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0
19,184,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.02,0.13,0,0,0.47,0.05,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.17,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.02
12,185,0,0,0.1,0.17,0.07,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.01,0,0
46,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.06,0
12,187,0,0,0,0,0.05,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0
43,188,0,0,0,0.07,0.18,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0
4,189,0,0,0,0.11,0.34,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0.04,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.02,0,0
4,190,0,0,0,0.12,0.4,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.07,0.03,0,0.01,0,0,0.06,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0
44,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.23,0,0,0,0.01,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.07,0,0.33,0,0,0,0,0
47,192,0,0,0,0.18,0,0,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.05,0,0,0.61,0,0
29,193,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
12,194,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0.03,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0
4,195,0,0,0,0.03,0.21,0,0,0,0,0.04,0,0,0,0,0,0,0.02,0,0,0.03,0.07,0.09,0,0,0,0,0.06,0,0.17,0,0,0,0,0.09,0.01,0,0,0,0,0,0,0,0.02,0,0.13,0,0,0,0,0
4,196,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.02,0,0,0,0
12,197,0,0,0,0.05,0.09,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.01,0
3,198,0,0.03,0,0.55,0.07,0,0,0,0,0.01,0,0,0.06,0,0,0.02,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0
46,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0
16,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.05,0.68,0,0.02,0,0,0,0.04,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
4,201,0,0,0,0.18,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.03,0,0,0,0,0,0,0,0,0,0.03,0,0.01,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0,0
12,202,0,0,0,0,0.11,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.09,0.03,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.04,0,0,0,0.03,0,0,0,0,0.02,0.16,0,0,0,0,0
47,203,0,0.34,0,0.16,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0
9,204,0,0,0,0,0.41,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,205,0,0,0,0.01,0.09,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.68,0,0,0,0,0
44,206,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0.2,0,0,0,0.06,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.03,0,0.42,0.03,0,0,0,0
29,207,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,208,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0.03,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.24,0.01,0,0,0
4,209,0,0,0,0.01,0.79,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.04,0,0,0,0,0
4,210,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,211,0.01,0,0,0,0.03,0,0,0,0,0.07,0,0,0,0,0,0.02,0,0,0,0.19,0,0.14,0.15,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0
45,212,0,0,0.01,0,0,0,0,0.25,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.06,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.27,0.16,0,0,0
34,213,0,0,0,0.07,0.08,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0.03,0,0,0,0,0,0.11,0,0.42,0,0,0,0,0,0,0,0.02,0,0.19,0,0,0,0,0
3,214,0,0.02,0,0.64,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,215,0,0,0,0.64,0.18,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,216,0,0,0,0.05,0.23,0,0,0,0,0,0,0,0.06,0,0,0.03,0,0.01,0,0,0,0.07,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0
38,217,0,0,0,0.01,0.23,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0
43,218,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0.01,0,0,0.17,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.05,0,0,0,0,0
43,219,0,0,0,0.26,0.11,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.02,0,0,0.03,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0
22,220,0,0,0,0.19,0.18,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0
43,221,0,0,0,0.02,0.27,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0
20,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0
28,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,224,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0.03,0,0,0,0,0,0.05,0,0.54,0,0,0,0,0.02,0.04,0.02,0.1,0,0,0.01,0,0.04,0,0,0,0,0,0.02,0,0.04,0,0,0,0.01,0,0,0,0
12,225,0,0,0,0.14,0.09,0.02,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.18,0.01,0.03,0,0,0,0,0,0,0
39,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
19,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,228,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.06,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0
3,229,0,0,0,0.66,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
26,230,0,0,0,0,0.02,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.03,0.26,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,231,0,0,0,0,0,0,0,0,0,0.12,0,0,0.01,0,0,0.21,0,0,0,0,0,0,0.23,0,0,0,0.03,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.13,0,0.01,0,0
4,232,0,0,0,0.08,0.4,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.1,0.01,0.15,0,0,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
40,233,0,0,0,0.13,0.08,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.03,0.32,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0.34,0,0,0.02,0,0,0,0.02,0,0
1,234,0.01,0.56,0,0,0,0,0,0,0,0,0,0,0.02,0,0.03,0.02,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0,0.11,0,0,0,0,0
45,235,0,0,0,0.05,0.07,0,0,0,0,0.01,0,0,0.03,0,0,0.02,0.01,0.04,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.15,0,0.4,0,0.02,0,0
