class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
3,366,0,0.11,0.37,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,367,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0
3,368,0,0,0,0.59,0,0,0,0,0,0,0.06,0,0,0,0,0.01,0.09,0,0,0.1,0.03,0,0,0,0.09,0,0,0,0,0
4,369,0,0,0.18,0.18,0.35,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.03,0,0,0,0,0.01,0,0.01,0,0,0
29,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
24,371,0,0,0,0,0,0.25,0,0,0.02,0,0.21,0.02,0,0.01,0.02,0,0.01,0,0.02,0,0.02,0,0,0,0.33,0.02,0,0.05,0,0
19,372,0,0,0,0.06,0.03,0.01,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0.57,0.27,0,0,0,0.01,0,0,0,0,0
22,373,0,0,0.02,0.07,0.03,0,0,0.03,0,0.13,0.03,0,0,0,0,0.1,0.09,0,0,0,0,0,0.45,0,0,0,0.02,0,0,0
26,374,0,0.02,0.07,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0.22,0.07,0,0,0.04,0,0,0,0,0,0,0.53,0,0,0
11,375,0,0,0,0.02,0,0,0.03,0.06,0,0,0,0.5,0.02,0.02,0,0,0.29,0.05,0,0,0,0,0.01,0,0,0,0,0,0,0
20,376,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0.09,0,0,0,0.39,0.41,0,0,0,0,0.05,0,0,0,0
16,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.93,0,0,0,0,0,0,0,0,0.02,0,0,0,0
26,378,0,0,0.07,0,0.15,0,0,0,0,0,0,0,0.07,0,0,0.09,0.05,0,0,0.03,0,0,0,0,0,0,0.34,0.16,0,0
5,379,0,0,0,0,0,0.94,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,380,0,0,0.13,0.07,0,0,0,0,0.17,0,0,0,0,0,0,0.1,0,0,0,0.02,0.08,0,0.08,0,0.33,0,0,0,0,0
23,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0
3,382,0,0,0,0.42,0,0.02,0,0,0.02,0,0.03,0,0,0,0,0.2,0.04,0,0,0.04,0.03,0,0,0,0.14,0,0.04,0,0,0
21,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0
11,384,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0.08,0,0.05,0,0,0,0,0,0,0.15,0,0
10,385,0,0,0,0.03,0,0,0,0,0,0,0.49,0,0,0,0,0.02,0.01,0,0,0.02,0,0,0,0,0.4,0,0,0,0,0
19,386,0,0,0,0.02,0,0,0,0,0.06,0,0,0,0,0,0,0.43,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0
15,387,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.58,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0
27,388,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0.02,0,0,0,0.18,0.15,0,0.02,0,0.08,0,0,0.44,0,0
19,389,0,0,0,0.05,0,0,0,0,0,0,0.05,0,0,0.04,0,0,0,0,0.02,0.32,0.24,0,0,0,0,0,0,0.24,0,0
6,390,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,391,0,0,0.3,0.13,0.08,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0,0,0,0.03,0,0,0,0.15,0,0.09,0.07,0,0
13,392,0,0,0.08,0,0.2,0,0,0,0,0.1,0,0,0,0.32,0,0,0.17,0.03,0,0,0,0,0.04,0,0.05,0,0,0,0,0
10,393,0,0,0.11,0.06,0.05,0,0,0,0,0.14,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.16,0,0
15,394,0,0,0,0.07,0,0,0,0.05,0,0,0,0.01,0,0,0,0.82,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0,0
0,395,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
15,396,0,0,0,0.17,0,0,0,0,0.03,0,0.01,0,0,0,0,0.4,0.08,0,0,0.22,0,0,0,0,0.03,0,0.05,0,0,0
7,397,0,0,0,0,0,0,0,0.48,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,398,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0
11,399,0.01,0.01,0,0.23,0.02,0,0.01,0.05,0.02,0,0,0.62,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0
8,400,0,0.01,0,0,0,0,0,0,0.4,0.35,0,0,0,0.01,0.19,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01
15,401,0,0,0.05,0.07,0.02,0,0,0,0.27,0,0,0,0,0,0,0.52,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0
16,402,0,0,0,0.03,0.03,0,0.01,0,0,0.12,0.12,0,0,0,0,0,0.63,0,0,0,0,0,0.04,0,0,0,0,0,0,0
18,403,0,0,0,0.15,0,0,0,0,0,0,0.06,0,0,0,0,0,0.04,0,0.48,0,0,0.03,0.03,0,0.11,0,0,0.1,0,0
20,404,0,0,0.01,0.09,0.05,0,0,0,0.01,0.01,0,0,0,0,0,0.11,0,0,0,0.02,0.66,0,0,0,0,0,0,0,0,0
15,405,0,0,0.01,0.08,0,0,0,0.01,0.09,0,0,0,0,0,0,0.64,0.03,0,0,0.09,0,0,0,0,0.02,0,0.03,0,0,0
0,406,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
15,407,0,0,0,0,0.01,0,0,0,0,0,0,0,0.04,0,0,0.4,0,0,0,0.25,0,0,0,0,0,0,0.28,0,0,0
11,408,0,0.02,0,0,0,0.01,0,0.05,0.21,0.02,0,0.54,0,0,0,0.07,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0
26,409,0,0,0.1,0.08,0.1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.1,0,0,0,0,0,0,0.35,0,0,0
20,410,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.14,0.69,0,0,0,0,0,0,0,0,0
20,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.23,0.02,0,0,0.71,0,0,0,0,0.01,0,0,0,0
19,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.52,0,0,0,0,0,0,0.43,0,0,0
11,413,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,414,0,0,0.01,0.05,0.02,0,0,0,0.01,0,0,0,0,0,0,0.62,0,0,0,0.15,0.05,0,0,0,0,0,0.06,0,0,0
2,415,0,0,0.44,0.1,0.17,0,0,0,0.08,0,0.01,0,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0.05,0,0.08,0,0,0
21,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.2,0,0.78,0,0,0,0,0,0,0,0
20,417,0,0,0,0,0,0,0,0,0,0.21,0.01,0.31,0,0,0,0,0.01,0,0,0,0.38,0,0,0,0,0,0,0.06,0,0
3,418,0,0,0.13,0.45,0.04,0,0,0,0.03,0,0,0,0,0,0,0.16,0.03,0,0,0.02,0,0,0,0,0.05,0,0.09,0,0,0
22,419,0,0.02,0.19,0,0,0,0,0.08,0.04,0,0,0,0,0,0,0.08,0,0,0,0,0,0.01,0.53,0,0,0,0.03,0,0,0
15,420,0,0,0.36,0,0.16,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
15,421,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.61,0,0,0,0.01,0,0.04,0,0,0,0,0,0,0,0
15,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0
16,423,0,0,0.2,0,0.04,0,0,0,0,0.02,0,0,0,0.02,0,0,0.43,0,0,0,0,0,0.03,0,0.23,0,0,0,0,0
8,424,0,0,0.01,0,0,0,0,0.14,0.49,0.03,0,0,0,0.02,0.08,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0
19,425,0,0,0,0,0.05,0,0,0,0,0.05,0,0.03,0,0,0,0.01,0,0,0,0.79,0.06,0,0,0,0,0,0,0,0,0
13,426,0,0.1,0.02,0,0.09,0,0.13,0,0,0.02,0,0.05,0,0.17,0.07,0,0,0,0,0,0,0.12,0.03,0.07,0.13,0,0,0,0,0
20,427,0,0,0,0.13,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.14,0.62,0,0,0,0.04,0,0.03,0,0,0
20,428,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0.02,0,0,0,0.78,0,0,0,0.14,0,0,0,0,0
11,429,0,0,0,0.22,0,0,0,0,0.01,0,0,0.72,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0
4,430,0,0,0.01,0.11,0.27,0,0,0,0.01,0,0,0,0,0,0,0.18,0,0,0,0.13,0.2,0,0.02,0,0.04,0,0.02,0,0,0
15,431,0,0,0,0.02,0.03,0,0,0,0.18,0,0,0,0,0,0,0.64,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0
20,432,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.02,0,0,0.02,0,0.01,0,0.38,0,0,0,0.37,0,0,0.08,0.01,0
19,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0
11,434,0,0,0,0.09,0,0,0,0,0.06,0,0.02,0.34,0,0,0,0.24,0,0,0,0.21,0,0,0,0,0,0.01,0.01,0,0,0
11,435,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0
11,436,0,0.04,0,0,0.04,0.02,0,0,0.09,0,0,0.33,0,0,0,0,0,0,0,0,0.27,0,0,0,0.04,0.07,0,0.09,0,0
20,437,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.03,0,0,0,0,0.18,0.74,0,0,0,0,0,0,0,0,0
24,438,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0.08,0.23,0,0,0,0,0,0.01,0,0.56,0,0.06,0,0,0
15,439,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.68,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11,440,0,0,0,0,0,0.08,0,0,0.06,0,0.07,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
16,441,0,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0.91,0,0,0,0,0,0,0,0,0,0,0.01,0,0
9,442,0,0.09,0,0,0,0,0.03,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
10,443,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
22,444,0,0.02,0,0,0,0,0.02,0,0,0,0.26,0.02,0,0,0,0,0.04,0,0,0,0,0.06,0.56,0,0,0,0,0,0,0
3,445,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.02,0.01,0,0,0,0.12,0.11,0,0,0,0
17,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0.22,0,0,0,0,0,0,0,0,0
26,447,0,0.12,0,0.01,0,0,0,0,0,0.12,0,0,0,0,0,0,0.04,0,0,0.19,0.1,0,0,0,0,0,0.42,0,0,0
24,448,0,0,0.06,0.01,0.05,0.02,0,0,0.05,0,0.17,0,0,0.02,0,0.04,0.17,0,0,0,0.04,0,0.07,0,0.23,0,0.04,0,0,0
9,449,0.01,0,0,0,0,0,0,0,0,0.72,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
3,450,0,0,0.06,0.27,0,0,0,0,0.03,0,0,0,0,0.04,0,0.06,0.03,0,0,0,0.01,0,0,0,0.25,0,0.21,0,0,0
15,451,0,0,0,0.02,0.29,0,0,0,0,0,0,0,0,0.01,0,0.41,0,0,0,0.13,0,0,0,0,0,0,0.12,0,0,0
15,452,0,0,0,0.19,0,0,0,0,0.17,0,0,0,0,0,0,0.41,0,0,0,0.13,0,0.09,0.01,0,0,0,0,0,0,0
8,453,0,0.18,0.02,0,0,0,0,0,0.34,0.07,0,0.09,0,0.03,0.02,0.22,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
0,454,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
19,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0
15,456,0,0,0,0.08,0.05,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.31,0.08,0,0,0,0,0,0.05,0,0,0
15,457,0,0,0.1,0.08,0.13,0,0,0,0.06,0,0,0,0,0,0,0.29,0,0,0,0,0.06,0,0,0,0.02,0,0.25,0,0,0
4,458,0,0,0.02,0.12,0.62,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.05,0.03,0,0,0,0.04,0,0,0.09,0,0
10,459,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0.09,0,0,0,0,0,0.13,0,0.1,0,0.02,0,0,0
15,460,0,0,0.3,0,0.01,0,0,0,0.12,0,0,0,0,0.01,0,0.39,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0
8,461,0,0,0.15,0,0,0,0,0.03,0.51,0.06,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,462,0,0,0,0.02,0,0,0,0,0.11,0,0,0,0,0,0,0.43,0,0,0,0.27,0,0,0,0,0,0,0.14,0,0,0
2,463,0,0,0.59,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
15,464,0,0,0,0,0,0,0,0.21,0,0,0.02,0,0,0,0,0.5,0.01,0,0,0.03,0.13,0,0.03,0,0,0,0.02,0.03,0,0
19,465,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.31,0,0,0,0.58,0.07,0,0,0,0,0,0,0,0,0
19,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
15,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
19,468,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.35,0.31,0,0,0,0,0,0,0,0,0
19,469,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.28,0,0,0,0,0,0,0,0,0
8,470,0,0,0.05,0,0,0,0,0.04,0.45,0,0,0,0,0.08,0,0.32,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0
22,471,0,0,0.22,0.02,0.03,0,0,0.01,0,0,0.04,0,0,0,0,0.1,0.05,0,0,0.02,0.02,0,0.3,0,0.02,0,0.13,0.03,0,0
8,472,0,0,0,0.01,0,0,0,0,0.63,0,0,0,0,0,0.03,0.12,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0
16,473,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0.03,0,0,0.82,0,0,0,0.08,0,0.01,0,0,0.01,0,0,0,0
24,474,0,0,0.04,0.07,0.02,0.02,0,0,0.06,0,0.07,0,0,0.02,0,0.18,0.02,0,0,0,0.02,0,0,0,0.41,0,0.04,0,0.01,0
8,475,0,0,0,0.02,0,0,0,0,0.71,0,0,0,0,0,0,0.09,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0
11,476,0,0,0,0,0,0,0,0,0.21,0,0,0.37,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0
8,477,0,0,0.01,0.25,0.02,0,0,0,0.27,0,0,0,0,0,0,0.13,0,0,0,0.05,0.07,0,0.04,0,0.12,0,0.01,0,0,0
25,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0
17,479,0,0,0,0,0,0.22,0.01,0,0,0,0,0.08,0,0.07,0,0,0,0.38,0,0,0,0,0,0.01,0.2,0,0,0.03,0,0
19,480,0,0,0,0.38,0,0,0,0,0.05,0,0,0,0,0,0,0.15,0,0,0,0.39,0.02,0,0,0,0,0,0,0,0,0
19,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.52,0.35,0,0,0,0,0,0,0,0,0
2,482,0,0.01,0.47,0,0.05,0,0,0.01,0.25,0.02,0,0,0,0.01,0,0.08,0,0,0,0,0,0,0.02,0,0,0.02,0,0.03,0,0
20,483,0,0,0,0.1,0.02,0,0,0,0,0,0.02,0,0,0,0,0.3,0.01,0,0,0,0.41,0,0,0,0.07,0,0.05,0,0,0
26,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0.03,0.6,0,0,0
16,485,0.06,0,0.01,0.09,0,0,0,0.12,0,0,0,0,0,0,0,0.04,0.54,0,0,0,0.09,0,0,0,0.05,0,0,0,0,0
21,486,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0.03,0,0,0,0.92,0,0.01,0,0,0,0,0,0
19,487,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.48,0.4,0,0,0,0,0,0,0,0,0
3,488,0,0,0.03,0.6,0.06,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.04,0.01,0,0,0,0.07,0,0.07,0.01,0,0
0,489,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
10,490,0,0,0.01,0.04,0,0,0,0,0,0,0.33,0,0,0,0,0.12,0.04,0,0,0.11,0,0,0.1,0,0.12,0,0,0.11,0,0
8,491,0,0,0.07,0.13,0.03,0,0,0,0.47,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
8,492,0,0.26,0,0,0,0,0,0.02,0.57,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,493,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,494,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0
4,495,0,0,0.12,0.14,0.22,0,0,0,0,0,0.05,0,0,0,0,0.18,0.03,0,0,0,0,0,0,0,0.12,0,0.12,0,0,0
11,496,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,497,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0.38,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0
9,498,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.08,0,0.07
15,499,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.72,0,0,0,0.01,0.12,0,0,0,0,0,0,0,0,0
2,500,0,0,0.54,0,0.1,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,501,0,0,0,0.02,0.02,0,0,0,0,0,0.02,0,0,0,0,0.08,0,0,0,0.78,0,0.01,0,0,0,0,0.07,0,0,0
8,502,0,0,0.09,0,0.17,0,0,0.04,0.34,0,0,0.04,0,0,0,0.01,0,0,0,0,0.05,0,0.23,0,0,0.02,0,0,0,0
15,503,0,0,0,0.01,0.02,0,0,0,0.04,0,0,0.01,0,0,0,0.52,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0
11,504,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,505,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.65,0.23,0,0.04,0,0,0,0,0,0,0
8,506,0,0,0.03,0,0,0,0,0,0.51,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0
0,507,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
20,508,0,0,0.03,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.01,0.64,0,0,0,0,0,0.01,0.13,0,0
15,509,0,0,0.06,0,0,0,0,0,0,0,0.22,0,0,0,0,0.31,0.09,0,0,0,0,0.01,0.31,0,0,0,0,0,0,0
0,510,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
15,511,0,0,0,0.05,0,0,0,0,0.09,0,0,0,0,0,0,0.63,0,0,0,0.21,0,0,0,0,0,0,0.02,0,0,0
24,512,0,0,0,0,0,0,0,0,0,0,0.12,0.03,0,0.02,0,0,0.16,0.01,0,0,0,0,0,0,0.41,0.15,0,0.08,0,0
20,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.86,0,0,0,0,0,0,0,0,0
15,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0
10,515,0,0,0,0.18,0.02,0.07,0,0,0,0,0.43,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.17,0,0,0,0,0
7,516,0,0.24,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0
21,517,0,0,0,0.15,0,0,0,0.04,0.03,0,0,0,0,0,0,0.04,0,0,0,0,0,0.54,0,0,0,0,0.19,0,0,0
3,518,0,0,0,0.35,0.04,0,0,0,0,0.02,0,0,0,0.06,0,0.05,0.02,0,0,0,0.25,0,0,0,0.13,0.01,0,0.03,0,0
22,519,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.03,0.04,0,0,0,0,0,0.31,0,0.23,0,0.07,0.2,0,0
20,520,0,0,0.02,0,0.17,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.01,0.44,0,0,0,0,0,0.11,0,0,0
2,521,0,0,0.36,0,0.2,0,0,0,0,0,0,0,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0.3,0,0.05,0,0,0
15,522,0,0,0.09,0.13,0.11,0,0,0,0,0.01,0.11,0,0,0,0,0.14,0.02,0,0,0.05,0.03,0,0.06,0,0.07,0,0.03,0.14,0,0
27,523,0,0,0.02,0.12,0,0,0,0,0.01,0,0,0,0,0,0,0.05,0.01,0,0,0.22,0.01,0,0.03,0,0,0,0.02,0.51,0,0
2,524,0,0,0.68,0.02,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0
20,525,0,0,0,0.02,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.07,0,0,0,0,0
15,526,0,0,0.13,0.02,0.31,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
27,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0.01,0,0.13,0,0.07,0,0,0.41,0,0
2,528,0,0,0.87,0.04,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
0,529,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
12,530,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,531,0,0,0,0,0,0,0,0,0,0,0.09,0.39,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0.06,0.02,0,0.4,0,0
21,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0.03,0,0
15,533,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.66,0,0,0,0.13,0.02,0,0,0,0,0,0,0,0,0
19,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0
11,535,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
22,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
19,537,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.06,0,0,0,0.79,0.03,0,0,0,0,0,0,0,0,0
16,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,539,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0.8,0,0,0,0.11,0,0,0,0,0,0,0.06,0,0,0
10,540,0,0,0,0,0,0,0,0,0,0.01,0.45,0,0,0,0,0.04,0.15,0,0,0,0,0,0.17,0,0.15,0,0.02,0,0,0
0,541,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
20,542,0,0,0.06,0,0.03,0,0,0.05,0.03,0,0,0,0,0,0,0.01,0,0,0.02,0.12,0.25,0,0.09,0,0.06,0,0.25,0,0,0
8,543,0,0.01,0.22,0,0,0,0,0,0.52,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0
