late night conversations
swear fuck heavy
Jon Stewart leave earth rocket Donald Trump elected president
The moment offers much bliss universe personal level
let's tonight
Don't expect nothing truth
Wanna someone's first priority
50 retweets ill try Rams varsity puck
9:07
finish finding Zoey said
I care
Like I speak bc yell damn
People claim fuck sneak dissing behind
girls cramps vs I cramps
randomly cross mind break every single
scary................
When high af public tryna play
WHEN SHE START WEARING LESS AND GOING OUT MORE...
lost
Niggas talk shit til lockjaw
When ur top rap game throughout whole

Classic
LMFAOOOOOOOO
diamonds dancing
I care I ten niggas texting
Don't expect fuck fuck I'm gonna show much show No less. Simple.
99.9% sure text
I'm type girl believes forever. I'll
Accurate
Holy shit
Let's high &amp; talk universe.
When try deep af looking dumb
That's okay
Lol I realized I deleted
You exactly asked
Low key
suck holding grudges long.
I mad lowest key ppl talk much drake
And I ain't
limits ones create yourself.
When white folks listen hip hop
So Blessed.
How understand guys can't?
For real
Don't mad wanted
Why Bumboclaat Lying (jamaican version) full video YouTube 2morrow!!
nobody's perfect...except Blake Lively
Kanye x Travis Scott x OVO
Spoil girl
Lit
How black movies start
Me bae 24/7
The stars shining
ppl fake rude holy
I see right thru fake shit
eventually really cares
You can't argue man bc even wrong I'm gonna argue I'm right jus stop talking
Seriously
I finally way
I appreciate effort. No matter small
Truth:
oh
attitude kanye feelings drake
...
give someone
70's
Awkward moment click link porn
Fuck
I hate sorry going they're better.
I fucking hate everyone.
Only eat starved with.
Trippy Hallway
They
He's mine.

With nobody drag down.

Hell yeah I would
I understand cheat feel guilty
Take notes ladies
Her mindset raise children. Not body looks. Choose wisely.
True
My mom I taking pics I This isn't yours. And said You can't expect look
You're gonna break three ring binder.
unless actually mean
Me I met Rihanna
idk girls eating days 15 looking legal
Flirting still cheating view
fuck act met
cute trying grow waste
art Randal Roberts
I'm type... diamondz
5 mins netflix &amp; chill
Me waiting Halloween
Once learn happy
I'll ever mad psycho someone situation I truly give fuck

white something else Allys bitch ass throwing tantrum cause baby can't shopping today
I SWEAR IF FETTY WAP KEEP MAKIN GOOD SONGS IMA GIVE THE NIGGA MY EYE LIKE FUCK IT LOL
WOW YALL RLY GOT ME FUCKED UP
Blue tides cotton candy skies
This legit every morning I'm getting ready school
Killing find man that'll kill
You're tryna way down. Like sun
All I need girl smokes much &amp; listens I
I'm charm
Daydreaming.
I'm pressure cause I can't way I want. Let's way was.
I looked rear view mirror seemed lot sense I see ahead us.
I'm tired...
You coulda check bitch. Hey
You high
When looks
You A1
still friends
You break realize woman.

Respect boundaries
Didn't change
Me entire month October.
we're sinners
One shit
I'm
I'm going sweetest devotion
Lol that's cute.
guy wins hoco proposals
I'll forget 1's who've rockin jump.
Illusion
I think hurts realizing I meant anything someone I loved
bitches wanna trap queens bad
Beba
Stop minute
143
Bitch went 0-100 real quick
I still jealous
change direction train concentrate.
family see something lover/friends haven't/won't
When ex gives dad much information wonder ever dated him.

kinda wanna text
How I react negative leave
She tellin cause think boss. And I nothing
I'm ready turn crash burn.
Now eyes
When I started ballin I young. You gon think I'm gone. I need money ring I won
How it? diamondz
fucking sucks missing Knowing miss
give.
anxiety gets bad physically sick???
Hey consider

really better? used it?

I idea...
Kid Cudi Pursuit Happiness
I'm sour
I've seen man much mention
I need someone who's gonna motivate
Even I try hardest away
I hate dreams find money wake find wasn't real....

Ask I everyday
Got
WHEN YOUR PARENTS SEND YOU TO A CATHOLIC SCHOOL FOR A BETTER LIFE... BUT YOU ALWAYS REMAIN A REAL NIGGA
Baby
Not even lying
When Twitter way often look
Game changer
Chance Rapper Juice
LOOL
How Gucci Mane wear coach?
Travis Scott tryna open tha window?
We baby simple plain
You could bet
I tolerate
I'm attracted ways I can't explain.
Churros &amp; Nutella
Girls literally 0.3 seconds
Eye.
I HAVE BEEN LOOKING FOR THIS VIDEO FOR SO FUCKING LONG YOOOOOO THIS IS THE GREATEST THING TO GRACE THE INTERNET
We Lucky One's
Ignoring significant won't solve problem. Tell wrong two fix Gah damn.
Having Good heart fucks generation....
So goodbye
miss ill fuck
Motivate them.
Only worth somebody loving
hickeys sometimes beautiful they're bruises caused affection rather hate.
Why regret something wanted?
Never promise can't hold onto
bestfriend princess
really
actually matter person
ask unless generally care.
every suicide awareness
observe absolutely whether speak upon not.
Basically
Holy fuck impossible establish relationship anyone
homegirl public
'she talks
Say It
Damn bitch nigga rape point negative
Goosebumps
I wish offered weed much middle school health classes said would.
anxiety depression worst
Friend: I saw ex someone else last night!
Drake knows
Something should've understood.
Holy shit
Cut anyone around convenient
I sense lately idk hate
Okay !!! Lmao
But I swear gotta chill.
If way
realize dumb ur friend
mind accept fact gone
minds connect
You're right hand
Now bitch it? Cause bitch I gave bitch

Wtf going on? diamondz
Stay lowkey wonder.
We need edit tweet button
I swear cutting getting easier easier
When I Netflix chill I mean Netflix chill stop trying kiss
No games
Niggas ain't loyal
What humans deserve dogs
Remember?
really human withdrawals. I'm cranky ass person I miss certain people.
beef gone lit Bloods Crips
end makes happy
cant ill

When forget crop nipple
PREACH
Lol I
Stop
Overkill
This suppose eat watermelon sexy af
If ready settle relationship. Simple that.
Been since I met

i've dying @ since last night.
High school made realize really need friend three close friends
Confidence competition.
Maybe.
sad point I feel physically ill annoying
wanna everyone laugh
No matter many I around I still feel alone
Bae
looks fell heaven
I wanted way thank you've done instead backfires me..you really must think I'd that.
I bought things done blame stealing
I understand even I'm trying friend someone happy I still end bad guy...
Logic.
Girls talk bf
I'm surprised fucked generation in...and that's fucked lol
When can't fall asleep cause anxiety leave two hours...
May enemies old ass bong water mouth
None change mind
It's fault little bit late
You'll know.
If spoke I would've listened I'm somebody else
Don't mad cause you've replaced
All I blind
You would think ran Kim's husband
I'll lady streets
Focused staying focus.
Constantly mind
A real women understands man needs provide
Whatever
falling negative mindset okay exhausting upsetting.
You thot
He fell 9 seconds..
I
Being young
When bae working can't answer texts need wants dinner
fwu
You mom really doesn't shit calls ask school school doesn't start tomorrow...
There's room circle iffy
I wanna somebody
There's big difference boy gentleman
Listen
push harder everyone doubts
We born die.
Sometimes enough road gets tough
Just case needed motivation today
Trying end conversation
Like DJ Khaled
Tell girl wakes everyday feed cat I told says I how. Then shouldn't cat.
You're shitty ass girlfriend boyfriend
You deserve someone utterly obsessed
1
I trust I trust hoes
7 billion
This true though lol
telling end deep inside ever happen.
WHEN YOU THOUGHT YALL WAS HOMIES BUT HE SNITCH ON YOU
I argue I care lmao I'm argue someone idgaf
To play games
IF SHE BAE YOU HAVE TO GIVE
Be patient!
Treat right
I issue cutting can't honest. I bullshit anymore.
I'm attracted ways I can't explain.
cup tea I drink champagne
The level fakeness real
A rad date would
isn't subtweet?
Kinda wanna 30
No matter angry
Why appreciate woman
I person potential
Sometimes
If gonna abortion
mood.
If fuck talk even look way.
When single ain't nobody cheating
That awkward moment that's A$AP Rocky Chief Keef...
Life
Not begging ones attention
I jealous someone else attention.
lowkey gonna thing
Don't become hurt
Did anyone else still changed PE high school
When Logic said
Understand
girls age hug momma thank way raised
You hold past start giving credit present can't future
Maybe baby.
Why &amp; look someone else someone who's already 100%
Cause babe I promise real
I literally miss 24/7.
When ur relationship goes basual bommitted
Next level shit
I really dislike lie
Hurts much first time.
Lmao last comment
This fucking disgusting.
Said colt 45 two zigzags baby thats need. We park
Yeah...
Nice

IVE NEVER SEEN THE CHA CHA SLIDE HIT SO VICIOUSLY IN MY LIFE
Hopefully..
THIS NIGGA THE BEST
The Weeknd Often
And I watch girl's heart played game Monopoly
I honestly can't help fact I see ruthless shit done faithful women everyday.
So many women shouldn't dealing shit they're dealing now.
Would think n*gga rude? diamondz
There's
Let show proud I
appreciate ones. sure know.
Illusions.
Seek shall find.
Ancient wisdom
Open eyes. See truth.
Wish I could share
moments count most.
We told truth.
Your reality different reality. You guys fairytale
How I feel
...
right hand
ILOVEMAKONNEN Trust Me Danny
You guy trust tell wanna annoy deal yourself...
Me relationship
Day
Sometimes gotta fuck move on.
You're white girl turn black girl night.
Hate actually me...
I sleep pretty well knowing I'm single cheating
WHEN YOU STUB YOR TOE
It's falling someone else
lose
FAM YOU NEED TO DROP THIS
Ft. Drake actually means Drake's song
My Love (Ft.
The truth behind us.
I'm actually happy happening anymore
They're using knowledge us. Making easily controllable slaves.
Stressed.
fuck things wtf
There's pot gold rainbows chase
This making nervous
someone motivates become person

Women nag YOU fall short already agreed upon expectations. Do expected move out.
BLACK GIRLS EXCELLENCE
I'm emotionally fragile I feel I could break moment &amp; that's scary
If give pill buy If kill try
I fucked up...
Dude whipped
This hit

Chance The Rapper ft. Childish Gambino Favorite Song

Tell ten old girl still stroller
If We Don't Fuck With Each Other
Eye.
Like ain't enough unemployed motherfuckers diplomas.
You're necessity.
take trip
Like fucking dream I'm in.
When missing someone care
But really
The fact September already unreal
This fucking disgusting.
I'm fucking alone wow lol
It's funny something actually matters think stupid care something that's stupid I shit.
I hate boys hints ion pls stop contacting meeeeeeeeeee
I Swear Dis Nigga Steve Was Picaso Wit Da Crayon
Chris Brown's version HitTheQuan
hate school
How fuck Tim Hortons gonna tell sell sun-dried tomato bagels anymore I literally bought earlier.
It's said.
FOR DARKSKIN AUNT VIV
WHY IS THIS SO FUNNY TO ME
Retweet If You Watch Fresh Prince
It's true though...
Never fuck girl that's really
So much anxiety
I lot offer I'm offer someone waste
currently feeling ok
The Weeknd preachin.
Shit need learn
I I unless I mean 100%
Taken away dark side...
You can't someone alive doesn't be.
Nothing wrong nice nice gets long night convos nigga fucking fails
10 ago today
Yall ever EX Yall nothing
knew things would stopped getting jealous
When girls ask bae I
Maybe I'm fucked
Sex sleep lights off. Kids still depressed dress up. And syrup still syrup sippy cup.
I think time.
Don't save
deep
Lol deserved hun
You I give fuck everyday
NO bitch puts fear heart. IDC older
difference
Don't fucking ignore hmu something cool fuck wrong wit
Put
Her: Babe
y'all hate lie dumbest shit??
When says I said screenshots
kinda wanna fuck kinda wanna fuck
Said wanna begging
Straight FACTS man running PRESIDENT United States.
At end
Cause I adore
You screaming...
I'll give everything. You owe anything. So ready
Cause
I give need..
I need.
I tolerate bullshit
Fully undressed
You're
I need out..
Ashtrays heartbreaks. I lost
Now buzz gone
Stoned paradise.
I mad cause I found out. Want feel I feel right now.
Cause I've already
But baby
I should've saw coming.
Can't
Again
Just body moving I like.
I
We talk
You gotta cut ppl can't sacrifices
Once realize worth... You start realize fucked aren't shit
The worst.....
Netflix real af
When ur texting someone feel negative vibes radiating thru phone
Surround care well being. give them.
I'm loyal loyal
I miss beba...
appreciate &amp; expect nothing

Crazy...
This soldiers see sun midnight.
I hate waste
Truth

When everyones dry I cant find weed
I feeling...
Smoke enjoy reality
somebody ever stops fuckin stupid ass reason
You type
There's game world...
I called
That connection can't nobody else &gt;
&amp; loyal
even lying
Multiplying I pray God die.
I fucking hate boys high school. You're fucking immature unbelievable. Learn shouldn't joke around certain shit.
I actually really dislike
Look money
I understand codes hackers can't crack.
You could successful him. Just listen. Really listen.
If I respond first
I'm gonna build I need vacation from.
It's okay baby I
I cute text I
Accurate
HOW A GIRL WOULD ACT IF WE SWITCHED BODIES
You ever look someone think I treat else has...
Never limit
I need negativity around
When texting somebody call...
You bad anxiety thinking something someone cheers depressed anymore.

People quick assume days
Fuck.
Think differently.
Don't Put ass place still spoil Bratt ass happy simple
Never eat motherfuckers brag feeding
Don't maybe no.
All money
For every retweet gets
Catching feelings fuckboy
Now take lot rich.
Be careful vent
She's going kill swinging neck fucking leash. I fucking beat death.
The girl dog I would kill. No joke
The sky everywhere
Golden blunt sticks
Bitch I walkin? Now I run game whole talkin
I swore I wouldn't tell
think mean something
Are dating?
fact I learn problems I learned school... sad
I swear
first aid kit
When ur girl calls drunk &amp; kno @ party wit niggas &amp; says Hold babe &amp; listenin extra
I honestly accept apologies. Like made happy expense emotions. I understand
miss
If leave
letting down..
guys I'm every guy actually every guy &amp;
I different vibe lately
Lool Twitter now? I would've tagged I knew
Hey
People
Nvm I figured I'm sad
Fuck caption!!! CRINE!!!!!! LMAO
Can someone explain girl that's beautiful treats right
Sometimes way someones attention stop giving yours.
Beautiful white ink tattoo.
I try regrets
I've seen 'obsessed fat boys' girls tinder?
I think crazy die single moment yet lives planning future.
OHMYGAWD
Me family parties
Stop supporting him...
We talk 24/7. I need time. I trust him. I morning texts everyday. He thinks fuck
Holy shit
Good vibes.
I'm usually moods throughout night; extremely horny extremely feelings.
homer
And thought bad day.
vine id wanna b
need dime-sized amount conditioner

When trust broken
Keep relationship private without keeping partner secret
swear summer starts getting end.
I refuse ever waste another moment unhappy
Gnawing bishops
Me
gold fooled rocks.
Ever high called ex crying? Yeah
How I explain weed people:
miss either looking
A black house would relaxing af.
Soulmate fuckboy real quick
What fucking idiot
The trouble strings attached sex someone ALWAYS ends becoming attached.
ever see pictures ex think damn really blind solid
proud
Hmmmm... What
I give trust mess up.

really pretending birthday gift
Feelings mutual
So we're probably going strike school cause premier said money pay teachers
Never gonna tie down.
You guys oblivious
Too many faithful girls single
Little sister: Sean buy Netflix?
How white guys buy condoms vs. How black guys buy condoms
We friend passes right smoking
For real
Trust game weak asf.

You goodnight
Puff puff pass
I'm even mad met someone
If lover
worst times.
