class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20NN,1,0.12,0,0,0.05,0,0,0,0,0.02,0.7,0.08,0,0,0.01,0,0,0,0,0,0
NN,255,0.02,0.04,0.72,0,0,0,0,0.02,0,0.01,0,0,0,0.16,0,0,0.03,0,0,0
N,256,0.66,0,0.03,0.26,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0
NN,257,0.12,0.03,0,0.08,0,0,0,0.03,0.04,0.27,0.37,0,0,0,0,0.01,0.01,0.01,0,0
N,258,0.76,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0
NN,259,0,0,0,0,0,0,0,0,0.24,0,0,0.07,0,0,0,0,0.11,0,0.57,0
N,260,0.8,0.02,0,0,0,0,0,0,0.03,0,0.12,0,0,0.01,0,0,0,0,0,0
N,261,0.57,0,0,0.02,0,0,0,0.01,0,0.09,0.27,0.02,0,0,0,0,0,0,0,0
NN,262,0,0.14,0.67,0,0,0,0,0.02,0,0,0,0,0.03,0.08,0,0,0,0,0.05,0
NN,263,0.08,0.23,0,0.03,0,0,0.01,0.01,0.05,0.16,0.33,0,0.02,0,0,0,0.01,0.05,0,0
NN,264,0,0,0,0,0,0.02,0,0,0.09,0,0,0,0,0,0,0.01,0,0,0.88,0
NN,265,0,0.86,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,266,0.26,0.17,0,0.08,0,0.05,0.02,0.01,0,0.02,0.05,0.27,0.05,0,0,0.02,0,0,0,0
N,267,0.54,0,0,0,0,0,0,0,0.14,0.1,0.21,0,0,0,0,0,0,0,0,0
NN,268,0.14,0.04,0,0,0,0,0,0,0.65,0.06,0.01,0.09,0,0,0,0,0,0,0,0
NN,269,0,0,0,0.06,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0.01,0,0
NN,270,0.2,0,0.01,0.03,0,0,0,0,0.06,0,0.27,0.08,0.22,0,0,0.1,0,0,0,0
NN,271,0.03,0.03,0,0.07,0,0,0,0.03,0.15,0.02,0.1,0.08,0,0.03,0,0,0,0.01,0.46,0
N,272,0.58,0,0,0.02,0,0,0,0.01,0.06,0.01,0,0.31,0,0,0,0,0,0,0,0
N,273,0.71,0,0.06,0,0,0,0,0,0.15,0,0.05,0.02,0,0,0,0,0,0,0.01,0
NN,274,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.3,0,0,0.21,0
N,275,0.63,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0
N,276,0.84,0.02,0,0.03,0,0,0,0,0,0,0.04,0.06,0,0,0,0,0,0,0,0
NN,277,0,0,0,0,0,0.93,0,0,0,0,0,0,0.05,0,0,0,0.02,0,0,0
N,278,0.44,0,0,0,0,0.02,0,0,0,0.41,0,0,0.12,0,0,0,0,0,0,0
N,279,0.92,0,0,0,0,0,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0,0
N,280,0.73,0,0,0,0,0,0,0,0.03,0.14,0.1,0,0,0,0,0,0,0,0,0
N,281,0.41,0,0.24,0,0,0,0,0.02,0,0,0.3,0.02,0,0,0,0,0,0,0,0
NN,282,0.31,0.03,0,0,0,0,0,0,0,0.21,0.06,0,0,0,0,0.01,0,0.35,0,0
NN,283,0.02,0.04,0,0.06,0,0,0,0.04,0.04,0.56,0.15,0.08,0,0,0,0,0,0,0,0
N,284,0.35,0.14,0.01,0.11,0,0,0,0.06,0,0.08,0.13,0.04,0,0.01,0,0,0,0.03,0,0
N,285,0.4,0,0,0.08,0,0,0,0,0.01,0.49,0,0,0,0,0,0,0,0,0,0
N,286,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,287,0.59,0,0.04,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.02,0
NN,288,0.02,0.1,0.01,0,0,0,0.68,0,0,0.03,0,0.09,0.05,0,0,0,0,0,0,0
NN,289,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0
NN,290,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.95,0
N,291,0.55,0,0.07,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0
NN,292,0,0.06,0,0,0,0,0,0.25,0,0,0,0,0,0.66,0,0,0,0,0,0
NN,293,0.01,0.76,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
NN,294,0.12,0,0,0,0,0,0,0,0,0,0.65,0,0,0.22,0,0,0,0,0,0
NN,295,0.16,0,0.04,0,0,0,0,0,0.59,0,0,0.14,0.04,0,0,0,0,0.02,0,0
NN,296,0,0,0,0.01,0,0,0,0.02,0.32,0.11,0.15,0.08,0,0,0,0,0,0.01,0.27,0
NN,297,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0.02,0,0
NN,298,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
NN,299,0.28,0,0,0,0.02,0,0,0,0.19,0.12,0.37,0,0,0,0,0,0,0,0,0
NN,300,0,0,0,0,0,0.02,0,0.9,0,0,0,0,0,0,0,0,0,0.08,0,0
NN,301,0,0,0,0,0,0,0.06,0,0,0,0,0.94,0,0,0,0,0,0,0,0
NN,302,0.06,0,0.91,0.02,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
NN,303,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0
N,304,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,305,0.06,0.01,0,0.61,0,0,0.02,0.05,0,0.04,0.12,0.01,0.01,0.04,0,0.01,0,0,0,0
NN,306,0,0.01,0,0.06,0,0,0,0.11,0.05,0.39,0.3,0.03,0,0,0,0,0,0.02,0,0
N,307,0.81,0,0.13,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0
NN,308,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.03,0
NN,309,0.03,0,0.7,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.22,0
NN,310,0.13,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0
NN,311,0.27,0,0,0.09,0,0,0,0,0,0,0.53,0.06,0,0.02,0,0,0,0,0,0
NN,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.39,0
N,313,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,314,0.37,0,0,0,0,0,0,0,0,0.04,0.51,0,0,0.07,0,0,0,0,0,0
N,315,0.64,0,0.04,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0
NN,316,0.03,0.01,0.9,0.02,0,0,0,0.02,0,0,0,0,0,0.03,0,0,0,0,0,0
N,317,0.78,0,0,0.02,0,0.01,0,0.02,0,0.03,0.1,0.03,0,0,0,0,0,0,0,0
NN,318,0,0.35,0,0,0,0,0,0,0,0,0,0,0.5,0,0.09,0,0,0,0,0
N,319,0.9,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.01,0
NN,320,0.26,0.04,0.48,0,0,0,0,0,0.03,0,0.15,0.02,0,0,0,0,0,0.01,0,0
NN,321,0,0.16,0.52,0,0,0,0,0,0.21,0,0,0,0.07,0,0,0,0,0,0.04,0
NN,322,0.21,0,0,0.1,0,0,0,0.17,0.03,0.48,0,0,0,0,0,0,0,0,0,0
NN,323,0.11,0,0,0.01,0,0,0,0.01,0.11,0.55,0.2,0,0,0,0,0,0,0,0,0
NN,324,0.28,0,0.27,0,0,0,0,0,0,0,0.04,0.37,0,0,0,0,0,0,0.01,0
N,325,0.7,0,0.06,0,0,0,0,0,0,0,0.07,0.17,0,0,0,0,0,0,0,0
N,326,0.9,0,0,0,0,0,0,0,0.06,0,0.03,0,0,0,0,0,0,0,0,0
NN,327,0,0,0,0.51,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0
NN,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NN,329,0.24,0,0,0.05,0,0,0,0,0.03,0.17,0.02,0,0.38,0,0,0,0,0.09,0,0
N,330,0.82,0,0,0.04,0,0,0,0,0,0.06,0.04,0.02,0,0,0,0,0,0,0,0
N,331,0.46,0.01,0.04,0.02,0,0,0,0,0.02,0,0.39,0.03,0,0,0,0,0,0,0,0
NN,332,0,0,0,0.78,0,0,0,0.1,0,0.07,0,0.04,0,0,0,0,0,0,0,0
NN,333,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,334,0.41,0,0,0.05,0,0,0,0,0.06,0.27,0.2,0,0,0,0,0,0,0,0,0
N,335,0.9,0,0.07,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0
N,336,0.98,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
N,337,0.71,0,0,0,0,0,0,0,0.1,0.02,0.04,0.04,0.04,0,0,0,0,0.03,0,0
NN,338,0,0.01,0,0,0,0,0,0,0.9,0,0,0,0,0.09,0,0,0,0,0,0
NN,339,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.68,0.02,0.02,0.02,0.02
NN,340,0.25,0,0,0,0,0,0,0,0,0,0,0.01,0,0.72,0,0,0,0,0,0
NN,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
N,342,0.46,0,0.23,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0
N,343,0.93,0,0,0,0,0,0,0,0.02,0.02,0.03,0,0,0,0,0,0,0,0,0
N,344,0.46,0,0,0,0,0.2,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0
N,345,0.42,0,0,0.05,0,0.01,0,0.01,0,0.29,0,0,0.18,0,0,0,0,0.02,0,0
NN,346,0,0,0.78,0,0,0.05,0.03,0.07,0,0,0,0,0,0,0,0,0,0.05,0.03,0
N,347,0.8,0.01,0.03,0.09,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0,0,0
N,348,0.68,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0
N,349,0.42,0,0,0.03,0,0,0,0,0.1,0.23,0.17,0.01,0.02,0,0,0,0,0,0,0
NN,350,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
N,351,0.64,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0
NN,352,0.23,0,0.02,0.09,0,0,0,0.04,0,0,0.6,0,0,0,0,0,0,0,0.01,0
NN,353,0.19,0,0,0,0,0,0,0,0,0,0.78,0.01,0,0.01,0,0,0,0,0,0
NN,354,0.21,0.03,0,0,0.02,0,0,0,0.18,0.3,0.05,0,0.14,0.01,0,0.05,0,0,0,0
NN,355,0,0,0,0.07,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0
NN,356,0,0,0.18,0,0,0,0,0,0.1,0,0,0.71,0,0,0,0,0,0,0,0
N,357,0.81,0.03,0,0.04,0,0,0,0,0,0.09,0,0,0.02,0,0,0,0,0,0,0
N,358,0.8,0,0,0.02,0,0,0,0,0.12,0,0,0.06,0,0,0,0,0,0,0,0
NN,359,0.14,0,0,0.04,0,0,0,0,0.04,0.23,0.15,0,0,0.38,0,0,0,0,0,0
N,360,0.9,0,0,0.01,0,0,0,0,0,0,0.06,0.02,0,0,0,0,0,0,0,0
N,361,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0
N,362,0.87,0,0,0,0,0,0,0,0,0.03,0.09,0,0,0,0,0,0,0,0,0
N,363,0.33,0,0,0.02,0,0,0.01,0.03,0.12,0.28,0.19,0,0,0,0,0,0,0,0,0
N,364,0.79,0,0,0,0,0,0,0,0.01,0,0.2,0,0,0,0,0,0,0,0,0
NN,365,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
N,366,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0
NN,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.95,0
NN,368,0.24,0.05,0,0.41,0,0,0.02,0,0,0.12,0.15,0,0,0,0,0,0,0,0,0
NN,369,0.27,0,0,0.03,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0
NN,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NN,371,0,0,0,0,0,0,0,0.66,0.15,0.04,0,0,0.03,0.06,0,0,0.01,0.01,0,0
N,372,0.51,0,0,0.04,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0
NN,373,0.09,0.11,0.29,0,0,0.09,0,0.08,0,0,0.16,0.16,0,0,0,0,0,0,0,0
NN,374,0.3,0,0,0,0,0,0,0,0,0,0.06,0.63,0,0,0,0,0,0,0,0
NN,375,0,0,0,0,0.01,0.02,0.12,0.09,0,0,0,0,0,0.01,0,0,0.66,0,0.09,0
N,376,0.5,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0.08,0,0
NN,377,0,0.73,0,0,0.01,0,0.17,0.05,0,0,0,0,0.01,0,0,0,0,0.02,0,0
NN,378,0.2,0,0,0,0,0,0,0,0,0,0.05,0.37,0,0.36,0,0,0,0,0,0
NN,379,0,0,0,0.81,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0
NN,380,0.1,0,0,0.08,0,0,0,0,0.11,0.23,0.2,0.27,0,0,0,0,0,0,0,0
NN,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
NN,382,0.28,0.02,0,0.11,0,0,0,0.06,0,0.07,0.42,0,0,0,0,0,0,0,0,0
NN,383,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,384,0,0,0,0.03,0,0,0,0,0,0.08,0,0,0,0.13,0,0,0,0,0.75,0
NN,385,0,0.03,0,0.72,0,0,0.01,0.15,0,0.02,0.04,0.03,0,0,0,0,0,0.01,0,0
N,386,0.94,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0
N,387,0.37,0,0.58,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
NN,388,0.18,0,0,0.03,0,0,0,0.04,0,0.27,0,0,0.01,0.44,0,0,0,0,0,0
NN,389,0.05,0,0,0.08,0,0,0,0,0.05,0.74,0,0,0.06,0,0,0.03,0,0,0,0
NN,390,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,391,0.1,0.03,0,0,0,0,0.02,0.05,0.02,0.05,0.54,0.06,0,0.12,0,0,0,0,0,0
NN,392,0,0.25,0.03,0,0.04,0,0.02,0.06,0.12,0.02,0.06,0.22,0.02,0.06,0,0.01,0.08,0,0,0
NN,393,0,0,0.12,0.37,0,0,0,0.1,0,0.03,0.11,0.02,0,0.23,0,0,0,0,0,0
N,394,0.74,0,0.06,0,0,0,0,0,0.1,0,0.06,0.04,0,0,0,0,0,0,0,0
NN,395,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
N,396,0.69,0.03,0,0.07,0,0,0.02,0.01,0,0,0.13,0.03,0,0,0,0,0,0,0,0
N,397,0.49,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,398,0.94,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0,0.01,0,0,0,0
NN,399,0.04,0,0.01,0,0,0,0,0,0,0.05,0.22,0,0,0,0,0,0,0.02,0.65,0
NN,400,0,0.02,0.89,0,0,0,0,0,0.02,0,0,0,0.04,0,0,0,0,0,0,0.01
N,401,0.66,0.01,0.03,0.02,0,0,0,0,0.13,0.01,0.13,0,0,0,0,0,0,0,0,0
NN,402,0.03,0.26,0.11,0,0,0.02,0.04,0.34,0,0,0.03,0,0.16,0,0,0,0,0,0,0
NN,403,0,0,0.06,0.03,0,0,0,0.25,0,0,0.53,0,0,0.11,0,0,0,0,0.02,0
NN,404,0.17,0,0,0,0,0,0,0,0.06,0.72,0.04,0,0,0,0,0,0,0,0,0
N,405,0.77,0.04,0.02,0.01,0,0,0,0,0,0,0.1,0.04,0,0,0,0,0,0,0,0
NN,406,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
N,407,0.76,0,0,0,0,0,0,0,0,0,0.03,0.13,0.08,0,0,0,0,0,0,0
NN,408,0.11,0.04,0,0.04,0,0,0,0,0.24,0,0,0,0.01,0,0,0,0,0,0.53,0
N,409,0.43,0,0,0,0,0,0,0,0,0,0.46,0.11,0,0,0,0,0,0,0,0
NN,410,0.31,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0
NN,411,0,0.36,0,0,0,0,0,0,0,0.61,0,0,0,0.01,0,0,0,0,0,0
N,412,0.61,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0
NN,413,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0.97,0
N,414,0.77,0,0,0,0,0,0,0,0.1,0.03,0.09,0,0,0,0,0,0,0,0,0
NN,415,0.1,0,0,0.05,0,0,0,0,0.13,0,0.67,0.03,0,0,0,0,0,0,0,0
NN,416,0.22,0,0.26,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
NN,417,0,0,0.19,0,0,0,0,0.02,0,0.44,0,0,0,0.03,0,0,0,0,0.29,0
NN,418,0.26,0.06,0,0.03,0,0,0,0,0,0,0.63,0.02,0,0,0,0,0,0,0,0
NN,419,0.06,0,0.21,0,0,0.04,0,0,0.04,0.01,0.02,0.6,0,0,0,0,0,0,0,0
N,420,0.43,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0
N,421,0.62,0,0.35,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0
N,422,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,423,0,0.46,0,0,0,0,0.05,0.06,0,0,0.16,0.26,0,0,0,0,0,0,0,0
NN,424,0,0,0.52,0,0,0,0,0,0.29,0,0,0.14,0,0,0,0.04,0,0,0,0
N,425,0.79,0,0.03,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.03,0
NN,426,0,0.09,0.09,0,0,0,0,0.05,0.29,0,0,0,0.06,0.04,0,0,0,0,0.38,0
NN,427,0.14,0,0,0,0,0,0,0,0,0.76,0.09,0,0,0,0,0,0,0,0,0
NN,428,0,0,0.01,0,0,0,0,0,0,0.97,0.01,0,0,0,0,0,0,0,0,0
NN,429,0.2,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.74,0
N,430,0.37,0,0,0,0,0,0,0,0.08,0.28,0.24,0,0,0,0,0,0,0,0,0
N,431,0.77,0,0,0,0,0,0,0,0.14,0,0.08,0,0,0,0,0,0,0,0,0
NN,432,0,0,0,0,0,0,0,0.3,0,0.62,0,0,0,0.05,0,0,0.02,0,0.01,0
N,433,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,434,0.55,0.01,0.02,0.02,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.02,0.34,0
NN,435,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.07,0.9,0
NN,436,0,0,0,0,0,0,0,0.02,0.21,0.25,0,0,0,0.16,0,0,0.02,0.02,0.3,0
NN,437,0.11,0,0,0,0,0,0,0,0.04,0.78,0,0,0.06,0,0,0,0,0,0,0
NN,438,0,0.26,0,0.16,0,0,0.01,0.06,0,0.03,0.16,0.28,0.02,0,0,0,0,0,0,0
NN,439,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.68,0.02,0.02,0.02,0.02
NN,440,0,0,0,0,0,0,0,0.17,0.12,0,0,0,0,0,0,0,0,0,0.7,0
NN,441,0.03,0.2,0,0.1,0,0,0.36,0.13,0,0,0,0.08,0.02,0.01,0,0,0,0,0.04,0
NN,442,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.15,0
NN,443,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
NN,444,0,0,0.2,0,0,0.06,0,0.61,0,0,0,0.06,0,0,0,0,0,0,0.06,0
NN,445,0.08,0.25,0,0,0,0,0,0.02,0,0.19,0.2,0,0,0,0,0,0,0.23,0,0
NN,446,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.79,0,0,0
NN,447,0.22,0,0.24,0.01,0,0,0,0,0,0.2,0,0.31,0,0,0,0,0,0,0,0
NN,448,0.03,0.09,0,0.09,0,0,0.02,0.25,0.13,0.08,0.13,0.09,0.04,0.01,0,0.01,0,0,0,0
NN,449,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0,0,0.05,0.29,0
NN,450,0.04,0.07,0,0.02,0,0,0,0.05,0.08,0.04,0.6,0.08,0,0,0,0,0,0,0,0
N,451,0.57,0,0,0,0,0,0,0,0.1,0,0.32,0,0,0,0,0,0,0,0,0
N,452,0.67,0,0.13,0.08,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
NN,453,0.28,0,0.04,0,0,0,0,0,0.44,0,0,0.15,0,0,0,0,0,0.01,0.07,0
NN,454,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
N,455,0.64,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0
N,456,0.78,0,0,0.01,0,0,0,0.02,0.06,0.09,0.04,0,0,0,0,0,0,0,0,0
NN,457,0.22,0,0,0,0,0,0,0,0.09,0.03,0.65,0,0,0,0,0,0,0,0,0
NN,458,0.14,0,0,0,0,0,0,0,0,0.1,0.53,0,0,0.21,0,0,0,0,0,0
NN,459,0,0,0,0.27,0,0.02,0,0.6,0,0,0,0.09,0,0,0,0,0,0,0,0
N,460,0.41,0,0.06,0,0,0,0,0,0.15,0.09,0.2,0.06,0,0.01,0,0,0,0,0,0
NN,461,0.09,0,0.23,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.18,0
N,462,0.77,0.07,0,0,0,0,0,0,0.06,0,0.05,0.03,0,0,0,0,0,0,0,0
NN,463,0.1,0,0.24,0,0,0,0,0,0.37,0.02,0.22,0,0,0.02,0,0,0,0.02,0,0
N,464,0.5,0,0.01,0,0,0,0,0.01,0.05,0.12,0,0.25,0,0.04,0,0,0,0,0,0
N,465,0.87,0.01,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
N,466,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,467,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,468,0.61,0,0,0,0,0,0,0,0,0.36,0.02,0,0,0,0,0,0,0,0,0
N,469,0.57,0,0,0,0,0,0,0,0,0.42,0.01,0,0,0,0,0,0,0,0,0
N,470,0.47,0,0.07,0,0.03,0,0,0,0.36,0,0,0.06,0,0,0,0,0,0,0,0
NN,471,0.17,0.02,0,0.06,0,0.01,0,0.02,0.02,0.06,0.13,0.35,0.08,0.04,0,0.03,0,0,0,0
N,472,0.57,0.03,0.27,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0
NN,473,0,0.39,0,0,0.01,0,0.21,0.14,0.01,0.09,0,0.03,0.03,0,0,0.01,0.04,0,0,0
NN,474,0.12,0.03,0,0.04,0,0,0,0.2,0.17,0.11,0.28,0.03,0,0,0,0,0,0,0,0
N,475,0.71,0,0.18,0,0,0,0,0,0.01,0,0.09,0,0,0,0,0,0,0,0,0
NN,476,0.25,0,0,0,0,0,0,0,0.2,0,0,0.09,0,0,0,0,0,0.14,0.33,0
NN,477,0.29,0,0,0.02,0,0,0,0,0.2,0.13,0.3,0,0.03,0,0,0.02,0,0,0,0
NN,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
NN,479,0,0,0,0,0,0,0,0.04,0.03,0,0,0,0,0,0,0,0.91,0,0,0
N,480,0.76,0,0,0.1,0,0,0,0,0,0.04,0.08,0,0,0,0,0,0,0.01,0,0
N,481,0.57,0,0,0.02,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0
NN,482,0.15,0,0.1,0,0,0,0,0,0.3,0,0.2,0.1,0.03,0.08,0,0,0,0.03,0,0
NN,483,0.25,0,0,0.06,0,0,0,0,0,0.49,0.19,0,0,0,0,0,0,0,0,0
N,484,0.36,0,0.3,0,0,0,0,0,0,0.13,0,0,0.15,0,0,0,0,0.06,0,0
NN,485,0,0.96,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
NN,486,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0,0,0
N,487,0.56,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0
NN,488,0.22,0,0,0.07,0,0,0,0.01,0,0.14,0.49,0.03,0,0.01,0,0,0,0.02,0,0
NN,489,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
NN,490,0.17,0,0,0.33,0,0.02,0,0.14,0,0.03,0,0.08,0.09,0.12,0,0,0,0,0,0
NN,491,0.3,0,0.04,0,0,0,0,0,0.18,0,0.42,0.03,0,0,0,0,0,0.02,0,0
NN,492,0.04,0,0,0,0,0,0,0,0.66,0,0,0.18,0,0,0,0,0,0.01,0.1,0
NN,493,0,0.02,0,0,0.89,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0
NN,494,0.15,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,495,0.15,0.02,0,0.02,0,0,0,0.08,0.03,0,0.68,0,0,0.01,0,0,0,0,0,0
NN,496,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.03,0,0.95,0
N,497,0.95,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
NN,498,0,0,0.81,0,0,0,0.02,0,0,0,0,0,0,0.08,0,0,0,0,0,0.08
N,499,0.74,0,0,0,0,0,0,0,0.11,0.09,0.04,0,0,0,0,0,0,0,0,0
N,500,0.41,0,0.02,0,0,0,0,0,0.02,0,0.5,0.04,0,0,0,0,0,0,0,0
N,501,0.92,0,0,0.02,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0
NN,502,0.11,0,0.02,0,0,0,0,0,0.61,0.06,0,0.1,0.05,0,0,0,0,0.02,0.03,0
N,503,0.93,0,0,0,0,0,0,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0
NN,504,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.95,0
N,505,0.39,0,0,0,0,0,0,0,0,0.36,0,0,0.23,0,0,0,0,0,0,0
NN,506,0.18,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.13,0.37,0
