class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
N,354,0,0,0,0.01,0.12,0,0,0,0.03,0,0,0,0,0.08,0.04,0,0,0,0.01,0.25,0.13,0,0.08,0,0.15,0,0.06,0,0,0
NN,355,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.09,0
NN,356,0,0,0.24,0,0,0,0,0.27,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0
N,357,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0.04,0,0,0.88,0.01,0,0,0,0,0,0.01,0,0,0
N,358,0,0,0,0,0,0,0,0,0.38,0,0,0.02,0,0,0,0.27,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0
NN,359,0,0,0,0.11,0.29,0,0,0,0.05,0,0.02,0,0,0,0,0.04,0,0,0,0.04,0.05,0,0,0,0.11,0,0,0.28,0,0
NN,360,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.68,0.01,0,0,0.14,0,0,0,0,0,0,0.02,0,0,0
NN,361,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,362,0,0,0,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.35,0.03,0,0,0,0,0,0.01,0,0,0
NN,363,0,0,0,0.17,0,0.03,0,0,0.05,0,0,0,0,0.01,0,0.38,0,0,0,0,0.24,0,0,0,0.07,0,0.02,0,0,0
NN,364,0,0,0.06,0,0.17,0,0,0,0.01,0,0,0,0,0,0,0.69,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0
NN,365,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
NN,366,0,0.11,0.37,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,367,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0
NN,368,0,0,0,0.59,0,0,0,0,0,0,0.06,0,0,0,0,0.01,0.09,0,0,0.1,0.03,0,0,0,0.09,0,0,0,0,0
NN,369,0,0,0.18,0.18,0.35,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.03,0,0,0,0,0.01,0,0.01,0,0,0
NN,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NN,371,0,0,0,0,0,0.25,0,0,0.02,0,0.21,0.02,0,0.01,0.02,0,0.01,0,0.02,0,0.02,0,0,0,0.33,0.02,0,0.05,0,0
N,372,0,0,0,0.06,0.03,0.01,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0.57,0.27,0,0,0,0.01,0,0,0,0,0
NN,373,0,0,0.02,0.07,0.03,0,0,0.03,0,0.13,0.03,0,0,0,0,0.1,0.09,0,0,0,0,0,0.45,0,0,0,0.02,0,0,0
NN,374,0,0.02,0.07,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0.22,0.07,0,0,0.04,0,0,0,0,0,0,0.53,0,0,0
NN,375,0,0,0,0.02,0,0,0.03,0.06,0,0,0,0.5,0.02,0.02,0,0,0.29,0.05,0,0,0,0,0.01,0,0,0,0,0,0,0
N,376,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0.09,0,0,0,0.39,0.41,0,0,0,0,0.05,0,0,0,0
NN,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.93,0,0,0,0,0,0,0,0,0.02,0,0,0,0
NN,378,0,0,0.07,0,0.15,0,0,0,0,0,0,0,0.07,0,0,0.09,0.05,0,0,0.03,0,0,0,0,0,0,0.34,0.16,0,0
NN,379,0,0,0,0,0,0.94,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,380,0,0,0.13,0.07,0,0,0,0,0.17,0,0,0,0,0,0,0.1,0,0,0,0.02,0.08,0,0.08,0,0.33,0,0,0,0,0
NN,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0
NN,382,0,0,0,0.42,0,0.02,0,0,0.02,0,0.03,0,0,0,0,0.2,0.04,0,0,0.04,0.03,0,0,0,0.14,0,0.04,0,0,0
NN,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0
NN,384,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0.08,0,0.05,0,0,0,0,0,0,0.15,0,0
NN,385,0,0,0,0.03,0,0,0,0,0,0,0.49,0,0,0,0,0.02,0.01,0,0,0.02,0,0,0,0,0.4,0,0,0,0,0
N,386,0,0,0,0.02,0,0,0,0,0.06,0,0,0,0,0,0,0.43,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0
NN,387,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.58,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0
NN,388,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0.02,0,0,0,0.18,0.15,0,0.02,0,0.08,0,0,0.44,0,0
N,389,0,0,0,0.05,0,0,0,0,0,0,0.05,0,0,0.04,0,0,0,0,0.02,0.32,0.24,0,0,0,0,0,0,0.24,0,0
NN,390,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,391,0,0,0.3,0.13,0.08,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0,0,0,0.03,0,0,0,0.15,0,0.09,0.07,0,0
NN,392,0,0,0.08,0,0.2,0,0,0,0,0.1,0,0,0,0.32,0,0,0.17,0.03,0,0,0,0,0.04,0,0.05,0,0,0,0,0
NN,393,0,0,0.11,0.06,0.05,0,0,0,0,0.14,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.16,0,0
NN,394,0,0,0,0.07,0,0,0,0.05,0,0,0,0.01,0,0,0,0.82,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0,0
NN,395,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
N,396,0,0,0,0.17,0,0,0,0,0.03,0,0.01,0,0,0,0,0.4,0.08,0,0,0.22,0,0,0,0,0.03,0,0.05,0,0,0
NN,397,0,0,0,0,0,0,0,0.48,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,398,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0
NN,399,0.01,0.01,0,0.23,0.02,0,0.01,0.05,0.02,0,0,0.62,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0
NN,400,0,0.01,0,0,0,0,0,0,0.4,0.35,0,0,0,0.01,0.19,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01
NN,401,0,0,0.05,0.07,0.02,0,0,0,0.27,0,0,0,0,0,0,0.52,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0
NN,402,0,0,0,0.03,0.03,0,0.01,0,0,0.12,0.12,0,0,0,0,0,0.63,0,0,0,0,0,0.04,0,0,0,0,0,0,0
NN,403,0,0,0,0.15,0,0,0,0,0,0,0.06,0,0,0,0,0,0.04,0,0.48,0,0,0.03,0.03,0,0.11,0,0,0.1,0,0
NN,404,0,0,0.01,0.09,0.05,0,0,0,0.01,0.01,0,0,0,0,0,0.11,0,0,0,0.02,0.66,0,0,0,0,0,0,0,0,0
NN,405,0,0,0.01,0.08,0,0,0,0.01,0.09,0,0,0,0,0,0,0.64,0.03,0,0,0.09,0,0,0,0,0.02,0,0.03,0,0,0
NN,406,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
N,407,0,0,0,0,0.01,0,0,0,0,0,0,0,0.04,0,0,0.4,0,0,0,0.25,0,0,0,0,0,0,0.28,0,0,0
NN,408,0,0.02,0,0,0,0.01,0,0.05,0.21,0.02,0,0.54,0,0,0,0.07,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0
NN,409,0,0,0.1,0.08,0.1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.1,0,0,0,0,0,0,0.35,0,0,0
NN,410,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.14,0.69,0,0,0,0,0,0,0,0,0
NN,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.23,0.02,0,0,0.71,0,0,0,0,0.01,0,0,0,0
N,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.52,0,0,0,0,0,0,0.43,0,0,0
NN,413,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,414,0,0,0.01,0.05,0.02,0,0,0,0.01,0,0,0,0,0,0,0.62,0,0,0,0.15,0.05,0,0,0,0,0,0.06,0,0,0
NN,415,0,0,0.44,0.1,0.17,0,0,0,0.08,0,0.01,0,0,0,0,0.03,0,0,0,0.01,0,0,0,0,0.05,0,0.08,0,0,0
NN,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.2,0,0.78,0,0,0,0,0,0,0,0
NN,417,0,0,0,0,0,0,0,0,0,0.21,0.01,0.31,0,0,0,0,0.01,0,0,0,0.38,0,0,0,0,0,0,0.06,0,0
NN,418,0,0,0.13,0.45,0.04,0,0,0,0.03,0,0,0,0,0,0,0.16,0.03,0,0,0.02,0,0,0,0,0.05,0,0.09,0,0,0
NN,419,0,0.02,0.19,0,0,0,0,0.08,0.04,0,0,0,0,0,0,0.08,0,0,0,0,0,0.01,0.53,0,0,0,0.03,0,0,0
NN,420,0,0,0.36,0,0.16,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
NN,421,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.61,0,0,0,0.01,0,0.04,0,0,0,0,0,0,0,0
N,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0
NN,423,0,0,0.2,0,0.04,0,0,0,0,0.02,0,0,0,0.02,0,0,0.43,0,0,0,0,0,0.03,0,0.23,0,0,0,0,0
NN,424,0,0,0.01,0,0,0,0,0.14,0.49,0.03,0,0,0,0.02,0.08,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0
N,425,0,0,0,0,0.05,0,0,0,0,0.05,0,0.03,0,0,0,0.01,0,0,0,0.79,0.06,0,0,0,0,0,0,0,0,0
NN,426,0,0.1,0.02,0,0.09,0,0.13,0,0,0.02,0,0.05,0,0.17,0.07,0,0,0,0,0,0,0.12,0.03,0.07,0.13,0,0,0,0,0
NN,427,0,0,0,0.13,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.14,0.62,0,0,0,0.04,0,0.03,0,0,0
NN,428,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0.02,0,0,0,0.78,0,0,0,0.14,0,0,0,0,0
NN,429,0,0,0,0.22,0,0,0,0,0.01,0,0,0.72,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0
NN,430,0,0,0.01,0.11,0.27,0,0,0,0.01,0,0,0,0,0,0,0.18,0,0,0,0.13,0.2,0,0.02,0,0.04,0,0.02,0,0,0
NN,431,0,0,0,0.02,0.03,0,0,0,0.18,0,0,0,0,0,0,0.64,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0
NN,432,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.02,0,0,0.02,0,0.01,0,0.38,0,0,0,0.37,0,0,0.08,0.01,0
N,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0
NN,434,0,0,0,0.09,0,0,0,0,0.06,0,0.02,0.34,0,0,0,0.24,0,0,0,0.21,0,0,0,0,0,0.01,0.01,0,0,0
NN,435,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0
NN,436,0,0.04,0,0,0.04,0.02,0,0,0.09,0,0,0.33,0,0,0,0,0,0,0,0,0.27,0,0,0,0.04,0.07,0,0.09,0,0
NN,437,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.03,0,0,0,0,0.18,0.74,0,0,0,0,0,0,0,0,0
NN,438,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0.08,0.23,0,0,0,0,0,0.01,0,0.56,0,0.06,0,0,0
NN,439,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.68,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
NN,440,0,0,0,0,0,0.08,0,0,0.06,0,0.07,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
NN,441,0,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0.91,0,0,0,0,0,0,0,0,0,0,0.01,0,0
NN,442,0,0.09,0,0,0,0,0.03,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
NN,443,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
NN,444,0,0.02,0,0,0,0,0.02,0,0,0,0.26,0.02,0,0,0,0,0.04,0,0,0,0,0.06,0.56,0,0,0,0,0,0,0
NN,445,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.02,0.01,0,0,0,0.12,0.11,0,0,0,0
NN,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0.22,0,0,0,0,0,0,0,0,0
NN,447,0,0.12,0,0.01,0,0,0,0,0,0.12,0,0,0,0,0,0,0.04,0,0,0.19,0.1,0,0,0,0,0,0.42,0,0,0
NN,448,0,0,0.06,0.01,0.05,0.02,0,0,0.05,0,0.17,0,0,0.02,0,0.04,0.17,0,0,0,0.04,0,0.07,0,0.23,0,0.04,0,0,0
NN,449,0.01,0,0,0,0,0,0,0,0,0.72,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
NN,450,0,0,0.06,0.27,0,0,0,0,0.03,0,0,0,0,0.04,0,0.06,0.03,0,0,0,0.01,0,0,0,0.25,0,0.21,0,0,0
NN,451,0,0,0,0.02,0.29,0,0,0,0,0,0,0,0,0.01,0,0.41,0,0,0,0.13,0,0,0,0,0,0,0.12,0,0,0
NN,452,0,0,0,0.19,0,0,0,0,0.17,0,0,0,0,0,0,0.41,0,0,0,0.13,0,0.09,0.01,0,0,0,0,0,0,0
NN,453,0,0.18,0.02,0,0,0,0,0,0.34,0.07,0,0.09,0,0.03,0.02,0.22,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
NN,454,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
N,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0
N,456,0,0,0,0.08,0.05,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.31,0.08,0,0,0,0,0,0.05,0,0,0
NN,457,0,0,0.1,0.08,0.13,0,0,0,0.06,0,0,0,0,0,0,0.29,0,0,0,0,0.06,0,0,0,0.02,0,0.25,0,0,0
NN,458,0,0,0.02,0.12,0.62,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.05,0.03,0,0,0,0.04,0,0,0.09,0,0
NN,459,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0.09,0,0,0,0,0,0.13,0,0.1,0,0.02,0,0,0
NN,460,0,0,0.3,0,0.01,0,0,0,0.12,0,0,0,0,0.01,0,0.39,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0
NN,461,0,0,0.15,0,0,0,0,0.03,0.51,0.06,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,462,0,0,0,0.02,0,0,0,0,0.11,0,0,0,0,0,0,0.43,0,0,0,0.27,0,0,0,0,0,0,0.14,0,0,0
NN,463,0,0,0.59,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
NN,464,0,0,0,0,0,0,0,0.21,0,0,0.02,0,0,0,0,0.5,0.01,0,0,0.03,0.13,0,0.03,0,0,0,0.02,0.03,0,0
N,465,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.31,0,0,0,0.58,0.07,0,0,0,0,0,0,0,0,0
N,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
NN,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
N,468,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.35,0.31,0,0,0,0,0,0,0,0,0
N,469,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.28,0,0,0,0,0,0,0,0,0
NN,470,0,0,0.05,0,0,0,0,0.04,0.45,0,0,0,0,0.08,0,0.32,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0
NN,471,0,0,0.22,0.02,0.03,0,0,0.01,0,0,0.04,0,0,0,0,0.1,0.05,0,0,0.02,0.02,0,0.3,0,0.02,0,0.13,0.03,0,0
NN,472,0,0,0,0.01,0,0,0,0,0.63,0,0,0,0,0,0.03,0.12,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0
NN,473,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0.03,0,0,0.82,0,0,0,0.08,0,0.01,0,0,0.01,0,0,0,0
NN,474,0,0,0.04,0.07,0.02,0.02,0,0,0.06,0,0.07,0,0,0.02,0,0.18,0.02,0,0,0,0.02,0,0,0,0.41,0,0.04,0,0.01,0
NN,475,0,0,0,0.02,0,0,0,0,0.71,0,0,0,0,0,0,0.09,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0
NN,476,0,0,0,0,0,0,0,0,0.21,0,0,0.37,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0
NN,477,0,0,0.01,0.25,0.02,0,0,0,0.27,0,0,0,0,0,0,0.13,0,0,0,0.05,0.07,0,0.04,0,0.12,0,0.01,0,0,0
NN,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0
NN,479,0,0,0,0,0,0.22,0.01,0,0,0,0,0.08,0,0.07,0,0,0,0.38,0,0,0,0,0,0.01,0.2,0,0,0.03,0,0
N,480,0,0,0,0.38,0,0,0,0,0.05,0,0,0,0,0,0,0.15,0,0,0,0.39,0.02,0,0,0,0,0,0,0,0,0
N,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.52,0.35,0,0,0,0,0,0,0,0,0
NN,482,0,0.01,0.47,0,0.05,0,0,0.01,0.25,0.02,0,0,0,0.01,0,0.08,0,0,0,0,0,0,0.02,0,0,0.02,0,0.03,0,0
NN,483,0,0,0,0.1,0.02,0,0,0,0,0,0.02,0,0,0,0,0.3,0.01,0,0,0,0.41,0,0,0,0.07,0,0.05,0,0,0
N,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0.03,0.6,0,0,0
NN,485,0.06,0,0.01,0.09,0,0,0,0.12,0,0,0,0,0,0,0,0.04,0.54,0,0,0,0.09,0,0,0,0.05,0,0,0,0,0
NN,486,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0.03,0,0,0,0.92,0,0.01,0,0,0,0,0,0
N,487,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.48,0.4,0,0,0,0,0,0,0,0,0
NN,488,0,0,0.03,0.6,0.06,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.04,0.01,0,0,0,0.07,0,0.07,0.01,0,0
NN,489,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
NN,490,0,0,0.01,0.04,0,0,0,0,0,0,0.33,0,0,0,0,0.12,0.04,0,0,0.11,0,0,0.1,0,0.12,0,0,0.11,0,0
NN,491,0,0,0.07,0.13,0.03,0,0,0,0.47,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
NN,492,0,0.26,0,0,0,0,0,0.02,0.57,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,493,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,494,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0
NN,495,0,0,0.12,0.14,0.22,0,0,0,0,0,0.05,0,0,0,0,0.18,0.03,0,0,0,0,0,0,0,0.12,0,0.12,0,0,0
NN,496,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,497,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0.38,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0
NN,498,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.08,0,0.07
NN,499,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.72,0,0,0,0.01,0.12,0,0,0,0,0,0,0,0,0
NN,500,0,0,0.54,0,0.1,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,501,0,0,0,0.02,0.02,0,0,0,0,0,0.02,0,0,0,0,0.08,0,0,0,0.78,0,0.01,0,0,0,0,0.07,0,0,0
NN,502,0,0,0.09,0,0.17,0,0,0.04,0.34,0,0,0.04,0,0,0,0.01,0,0,0,0,0.05,0,0.23,0,0,0.02,0,0,0,0
N,503,0,0,0,0.01,0.02,0,0,0,0.04,0,0,0.01,0,0,0,0.52,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0
NN,504,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,505,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.65,0.23,0,0.04,0,0,0,0,0,0,0
NN,506,0,0,0.03,0,0,0,0,0,0.51,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0
NN,507,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
NN,508,0,0,0.03,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.01,0.64,0,0,0,0,0,0.01,0.13,0,0
NN,509,0,0,0.06,0,0,0,0,0,0,0,0.22,0,0,0,0,0.31,0.09,0,0,0,0,0.01,0.31,0,0,0,0,0,0,0
NN,510,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
NN,511,0,0,0,0.05,0,0,0,0,0.09,0,0,0,0,0,0,0.63,0,0,0,0.21,0,0,0,0,0,0,0.02,0,0,0
NN,512,0,0,0,0,0,0,0,0,0,0,0.12,0.03,0,0.02,0,0,0.16,0.01,0,0,0,0,0,0,0.41,0.15,0,0.08,0,0
NN,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.86,0,0,0,0,0,0,0,0,0
NN,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0
NN,515,0,0,0,0.18,0.02,0.07,0,0,0,0,0.43,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.17,0,0,0,0,0
NN,516,0,0.24,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0
NN,517,0,0,0,0.15,0,0,0,0.04,0.03,0,0,0,0,0,0,0.04,0,0,0,0,0,0.54,0,0,0,0,0.19,0,0,0
NN,518,0,0,0,0.35,0.04,0,0,0,0,0.02,0,0,0,0.06,0,0.05,0.02,0,0,0,0.25,0,0,0,0.13,0.01,0,0.03,0,0
NN,519,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.03,0.04,0,0,0,0,0,0.31,0,0.23,0,0.07,0.2,0,0
NN,520,0,0,0.02,0,0.17,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.01,0.44,0,0,0,0,0,0.11,0,0,0
NN,521,0,0,0.36,0,0.2,0,0,0,0,0,0,0,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0.3,0,0.05,0,0,0
NN,522,0,0,0.09,0.13,0.11,0,0,0,0,0.01,0.11,0,0,0,0,0.14,0.02,0,0,0.05,0.03,0,0.06,0,0.07,0,0.03,0.14,0,0
N,523,0,0,0.02,0.12,0,0,0,0,0.01,0,0,0,0,0,0,0.05,0.01,0,0,0.22,0.01,0,0.03,0,0,0,0.02,0.51,0,0
NN,524,0,0,0.68,0.02,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0
NN,525,0,0,0,0.02,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.07,0,0,0,0,0
NN,526,0,0,0.13,0.02,0.31,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
NN,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0.01,0,0.13,0,0.07,0,0,0.41,0,0
NN,528,0,0,0.87,0.04,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
NN,529,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
